GEOID,date,hour_range,risk_score,risk_level,risk_decile
06075022704,2025-10-25,21-24,0.9999488627303772,high,9
06075015202,2025-10-25,00-03,0.9997907562033226,medium,8
06075015202,2025-10-25,03-06,0.9995763429231858,medium,8
06075015202,2025-10-25,06-09,0.9997142444396157,medium,8
06075015202,2025-10-25,09-12,0.9999138236850081,high,9
06075015202,2025-10-25,12-15,0.9999008060925569,high,9
06075015202,2025-10-25,15-18,0.9994200619941878,medium,7
06075015202,2025-10-25,18-21,0.9999080615464121,high,9
06075015202,2025-10-25,21-24,2.352310652712177e-05,low,3
06075021100,2025-10-25,00-03,0.3133694381967348,medium,5
06075021100,2025-10-25,03-06,0.9994397094382166,medium,7
06075021100,2025-10-25,06-09,0.9990516346244886,medium,7
06075021100,2025-10-25,09-12,1.681853734675974e-05,low,2
06075021100,2025-10-25,12-15,1.681853734675974e-05,low,2
06075021100,2025-10-25,15-18,0.9996996535421838,medium,8
06075021100,2025-10-25,18-21,0.9996497906230211,medium,8
06075021100,2025-10-25,21-24,0.4735761687188282,medium,5
06075047904,2025-10-25,00-03,1.681853734675974e-05,low,2
06075047904,2025-10-25,03-06,0.16348232613254504,low,4
06075047904,2025-10-25,06-09,1.681853734675974e-05,low,2
06075047904,2025-10-25,09-12,0.7035401843138283,medium,6
06075047904,2025-10-25,12-15,0.47532516881381914,medium,5
06075047904,2025-10-25,15-18,0.985763384776804,medium,6
06075047904,2025-10-25,18-21,1.681853734675974e-05,low,2
06075047904,2025-10-25,21-24,0.5844338157402686,medium,6
06075010902,2025-10-25,00-03,0.44967049202020987,medium,5
06075010902,2025-10-25,03-06,2.352310652712177e-05,low,3
06075010902,2025-10-25,06-09,0.9997314968325997,medium,8
06075010902,2025-10-25,09-12,0.43533872065698337,medium,5
06075010902,2025-10-25,12-15,0.39596865059867936,medium,5
06075010902,2025-10-25,15-18,0.17953347442308876,low,4
06075010902,2025-10-25,18-21,2.352310652712177e-05,low,3
06075010902,2025-10-25,21-24,2.352310652712177e-05,low,3
06075026403,2025-10-25,00-03,0.9997142444396157,medium,8
06075026403,2025-10-25,03-06,0.9991672334417427,medium,7
06075026403,2025-10-25,06-09,0.6941012610895699,medium,6
06075026403,2025-10-25,09-12,0.99959666019332,medium,8
06075026403,2025-10-25,12-15,0.1460046725023355,low,4
06075026403,2025-10-25,15-18,0.7056576111706105,medium,6
06075026403,2025-10-25,18-21,0.6604843586783473,medium,6
06075026403,2025-10-25,21-24,0.009424276679860632,low,4
06075012602,2025-10-25,00-03,0.9997995582250238,medium,8
06075012602,2025-10-25,03-06,2.352310652712177e-05,low,3
06075012602,2025-10-25,06-09,0.9997681447473085,medium,8
06075012602,2025-10-25,09-12,0.9994942069769673,medium,7
06075012602,2025-10-25,12-15,0.8420511488003486,medium,6
06075012602,2025-10-25,15-18,0.8290065041733173,medium,6
06075012602,2025-10-25,18-21,0.9959047137951342,medium,7
06075012602,2025-10-25,21-24,0.9993344127538251,medium,7
06075026002,2025-10-25,00-03,1.681853734675974e-05,low,2
06075026002,2025-10-25,03-06,1.681853734675974e-05,low,2
06075026002,2025-10-25,06-09,0.9992703663392776,medium,7
06075026002,2025-10-25,09-12,0.06851617574724987,low,4
06075026002,2025-10-25,12-15,0.7348207612820084,medium,6
06075026002,2025-10-25,15-18,1.681853734675974e-05,low,2
06075026002,2025-10-25,18-21,0.6281926148043269,medium,6
06075026002,2025-10-25,21-24,1.681853734675974e-05,low,2
06075026401,2025-10-25,00-03,0.9997302681391036,medium,8
06075026401,2025-10-25,03-06,1.681853734675974e-05,low,2
06075026401,2025-10-25,06-09,1.681853734675974e-05,low,2
06075026401,2025-10-25,09-12,1.681853734675974e-05,low,2
06075026401,2025-10-25,12-15,1.681853734675974e-05,low,2
06075026401,2025-10-25,15-18,1.681853734675974e-05,low,2
06075026401,2025-10-25,18-21,0.1659859393094135,low,4
06075026401,2025-10-25,21-24,1.681853734675974e-05,low,2
06075013500,2025-10-25,00-03,2.352310652712177e-05,low,3
06075013500,2025-10-25,03-06,2.352310652712177e-05,low,3
06075013500,2025-10-25,06-09,2.352310652712177e-05,low,3
06075013500,2025-10-25,09-12,0.4427920236555728,medium,5
06075013500,2025-10-25,12-15,2.352310652712177e-05,low,3
06075013500,2025-10-25,15-18,0.999402593481112,medium,7
06075013500,2025-10-25,18-21,0.509703878224387,medium,6
06075013500,2025-10-25,21-24,0.25472937719901206,medium,5
06075012801,2025-10-25,00-03,2.352310652712177e-05,low,3
06075012801,2025-10-25,03-06,0.9974720609472136,medium,7
06075012801,2025-10-25,06-09,0.11908250210066261,low,4
06075012801,2025-10-25,09-12,0.19132765040153338,low,4
06075012801,2025-10-25,12-15,2.352310652712177e-05,low,3
06075012801,2025-10-25,15-18,0.9988885274404473,medium,7
06075012801,2025-10-25,18-21,0.6625686887161207,medium,6
06075012801,2025-10-25,21-24,0.9997023473960602,medium,8
06075010300,2025-10-25,00-03,2.352310652712177e-05,low,3
06075010300,2025-10-25,03-06,0.08039914743244986,low,4
06075010300,2025-10-25,06-09,2.352310652712177e-05,low,3
06075010300,2025-10-25,09-12,0.47939016524122824,medium,6
06075010300,2025-10-25,12-15,2.352310652712177e-05,low,3
06075010300,2025-10-25,15-18,0.31537830178271414,medium,5
06075010300,2025-10-25,18-21,2.352310652712177e-05,low,3
06075010300,2025-10-25,21-24,0.99958249611093,medium,8
06075015402,2025-10-25,00-03,1.681853734675974e-05,low,2
06075015402,2025-10-25,03-06,1.681853734675974e-05,low,2
06075015402,2025-10-25,06-09,0.049726457842187995,low,4
06075015402,2025-10-25,09-12,0.1651131769560396,low,4
06075015402,2025-10-25,12-15,0.6721720897424976,medium,6
06075015402,2025-10-25,15-18,0.5454201811150942,medium,6
06075015402,2025-10-25,18-21,0.7070955901187123,medium,6
06075015402,2025-10-25,21-24,1.681853734675974e-05,low,2
06075030101,2025-10-25,00-03,0.2726088714000624,medium,5
06075030101,2025-10-25,03-06,0.9994882948920589,medium,7
06075030101,2025-10-25,06-09,0.37206761775516245,medium,5
06075030101,2025-10-25,09-12,0.9996468266813103,medium,8
06075030101,2025-10-25,12-15,0.9994779781734668,medium,7
06075030101,2025-10-25,15-18,1.681853734675974e-05,low,2
06075030101,2025-10-25,18-21,1.681853734675974e-05,low,2
06075030101,2025-10-25,21-24,0.999720565553883,medium,8
06075010201,2025-10-25,00-03,0.1289006845091737,low,4
06075010201,2025-10-25,03-06,2.352310652712177e-05,low,3
06075010201,2025-10-25,06-09,0.8090211035714555,medium,6
06075010201,2025-10-25,09-12,0.9998866530576883,high,9
06075010201,2025-10-25,12-15,0.9999711663455966,critical,10
06075010201,2025-10-25,15-18,0.9999698809031426,critical,10
06075010201,2025-10-25,18-21,0.5218482401830193,medium,6
06075010201,2025-10-25,21-24,0.9997856470384369,medium,8
06075022903,2025-10-25,00-03,0.9995282344186144,medium,7
06075022903,2025-10-25,03-06,0.999417482396802,medium,7
06075022903,2025-10-25,06-09,0.9995426601806019,medium,7
06075022903,2025-10-25,09-12,1.681853734675974e-05,low,2
06075022903,2025-10-25,12-15,1.681853734675974e-05,low,2
06075022903,2025-10-25,15-18,0.9999699291839564,critical,10
06075022903,2025-10-25,18-21,0.9999621192431387,high,9
06075022903,2025-10-25,21-24,0.999551024894455,medium,7
06075013402,2025-10-25,00-03,2.352310652712177e-05,low,3
06075013402,2025-10-25,03-06,2.352310652712177e-05,low,3
06075013402,2025-10-25,06-09,2.352310652712177e-05,low,3
06075013402,2025-10-25,09-12,0.5133042862858962,medium,6
06075013402,2025-10-25,12-15,2.352310652712177e-05,low,3
06075013402,2025-10-25,15-18,2.352310652712177e-05,low,3
06075013402,2025-10-25,18-21,0.16935618039634887,low,4
06075013402,2025-10-25,21-24,2.352310652712177e-05,low,3
06075042602,2025-10-25,00-03,0.9976175135740897,medium,7
06075042602,2025-10-25,03-06,1.681853734675974e-05,low,2
06075042602,2025-10-25,06-09,1.681853734675974e-05,low,2
06075042602,2025-10-25,09-12,0.30926064286055854,medium,5
06075042602,2025-10-25,12-15,1.681853734675974e-05,low,2
06075042602,2025-10-25,15-18,1.681853734675974e-05,low,2
06075042602,2025-10-25,18-21,0.4002366111525535,medium,5
06075042602,2025-10-25,21-24,0.39591873145991735,medium,5
06075035400,2025-10-25,00-03,0.5572026086655283,medium,6
06075035400,2025-10-25,03-06,0.9981763088657429,medium,7
06075035400,2025-10-25,06-09,0.4469473760027096,medium,5
06075035400,2025-10-25,09-12,0.2144342347798974,low,4
06075035400,2025-10-25,12-15,0.746045883995088,medium,6
06075035400,2025-10-25,15-18,0.3521959167733421,medium,5
06075035400,2025-10-25,18-21,0.14147976584846297,low,4
06075035400,2025-10-25,21-24,0.6996670881949354,medium,6
06075060100,2025-10-25,00-03,2.352310652712177e-05,low,3
06075060100,2025-10-25,03-06,2.352310652712177e-05,low,3
06075060100,2025-10-25,06-09,2.352310652712177e-05,low,3
06075060100,2025-10-25,09-12,0.99950073904002,medium,7
06075060100,2025-10-25,12-15,2.352310652712177e-05,low,3
06075060100,2025-10-25,15-18,0.9997101267536935,medium,8
06075060100,2025-10-25,18-21,0.32338321669896236,medium,5
06075060100,2025-10-25,21-24,2.352310652712177e-05,low,3
06075026003,2025-10-25,00-03,1.681853734675974e-05,low,2
06075026003,2025-10-25,03-06,1.681853734675974e-05,low,2
06075026003,2025-10-25,06-09,0.3540857266547151,medium,5
06075026003,2025-10-25,09-12,1.681853734675974e-05,low,2
06075026003,2025-10-25,12-15,0.08261747029508952,low,4
06075026003,2025-10-25,15-18,1.681853734675974e-05,low,2
06075026003,2025-10-25,18-21,0.9994606743881667,medium,7
06075026003,2025-10-25,21-24,1.681853734675974e-05,low,2
06075011300,2025-10-25,00-03,0.1619554732171093,low,4
06075011300,2025-10-25,03-06,2.352310652712177e-05,low,3
06075011300,2025-10-25,06-09,2.352310652712177e-05,low,3
06075011300,2025-10-25,09-12,0.29699651650792586,medium,5
06075011300,2025-10-25,12-15,0.9995538978801246,medium,7
06075011300,2025-10-25,15-18,0.6658084358671887,medium,6
06075011300,2025-10-25,18-21,2.352310652712177e-05,low,3
06075011300,2025-10-25,21-24,2.352310652712177e-05,low,3
06075031301,2025-10-25,00-03,1.681853734675974e-05,low,2
06075031301,2025-10-25,03-06,1.681853734675974e-05,low,2
06075031301,2025-10-25,06-09,1.681853734675974e-05,low,2
06075031301,2025-10-25,09-12,0.1740661831558762,low,4
06075031301,2025-10-25,12-15,1.681853734675974e-05,low,2
06075031301,2025-10-25,15-18,0.19282364808670177,low,4
06075031301,2025-10-25,18-21,1.681853734675974e-05,low,2
06075031301,2025-10-25,21-24,1.681853734675974e-05,low,2
06075026404,2025-10-25,00-03,1.681853734675974e-05,low,2
06075026404,2025-10-25,03-06,1.681853734675974e-05,low,2
06075026404,2025-10-25,06-09,1.681853734675974e-05,low,2
06075026404,2025-10-25,09-12,1.681853734675974e-05,low,2
06075026404,2025-10-25,12-15,1.681853734675974e-05,low,2
06075026404,2025-10-25,15-18,1.681853734675974e-05,low,2
06075026404,2025-10-25,18-21,1.681853734675974e-05,low,2
06075026404,2025-10-25,21-24,1.681853734675974e-05,low,2
06075025501,2025-10-25,00-03,0.10317085079505604,low,4
06075025501,2025-10-25,03-06,0.7608259469321045,medium,6
06075025501,2025-10-25,06-09,1.681853734675974e-05,low,2
06075025501,2025-10-25,09-12,0.9997531416143072,medium,8
06075025501,2025-10-25,12-15,1.681853734675974e-05,low,2
06075025501,2025-10-25,15-18,0.25003325615958183,medium,5
06075025501,2025-10-25,18-21,0.9997615152726204,medium,8
06075025501,2025-10-25,21-24,0.5335065631838752,medium,6
06075013002,2025-10-25,00-03,0.20228661020942873,low,4
06075013002,2025-10-25,03-06,2.352310652712177e-05,low,3
06075013002,2025-10-25,06-09,2.352310652712177e-05,low,3
06075013002,2025-10-25,09-12,0.999393703690994,medium,7
06075013002,2025-10-25,12-15,0.9992814325012845,medium,7
06075013002,2025-10-25,15-18,0.999402593481112,medium,7
06075013002,2025-10-25,18-21,2.352310652712177e-05,low,3
06075013002,2025-10-25,21-24,2.352310652712177e-05,low,3
06075042601,2025-10-25,00-03,1.681853734675974e-05,low,2
06075042601,2025-10-25,03-06,1.681853734675974e-05,low,2
06075042601,2025-10-25,06-09,1.681853734675974e-05,low,2
06075042601,2025-10-25,09-12,0.999557341296603,medium,7
06075042601,2025-10-25,12-15,0.13359425120810714,low,4
06075042601,2025-10-25,15-18,1.681853734675974e-05,low,2
06075042601,2025-10-25,18-21,0.22957929789992287,low,4
06075042601,2025-10-25,21-24,1.681853734675974e-05,low,2
06075015201,2025-10-25,00-03,0.9993931273820693,medium,7
06075015201,2025-10-25,03-06,0.5248367831353656,medium,6
06075015201,2025-10-25,06-09,0.45933231940449776,medium,5
06075015201,2025-10-25,09-12,0.26322449369983325,medium,5
06075015201,2025-10-25,12-15,0.10161860150687864,low,4
06075015201,2025-10-25,15-18,2.352310652712177e-05,low,3
06075015201,2025-10-25,18-21,0.5293993869239306,medium,6
06075015201,2025-10-25,21-24,2.352310652712177e-05,low,3
06075030400,2025-10-25,00-03,0.5408764182928628,medium,6
06075030400,2025-10-25,03-06,0.5872292934513225,medium,6
06075030400,2025-10-25,06-09,0.4910682763360338,medium,6
06075030400,2025-10-25,09-12,0.5279412591118768,medium,6
06075030400,2025-10-25,12-15,0.5688750656104679,medium,6
06075030400,2025-10-25,15-18,0.9992684560300799,medium,7
06075030400,2025-10-25,18-21,0.9994990490546293,medium,7
06075030400,2025-10-25,21-24,0.4755751326342695,medium,5
06075033201,2025-10-25,00-03,0.13296976711738667,low,4
06075033201,2025-10-25,03-06,1.681853734675974e-05,low,2
06075033201,2025-10-25,06-09,0.8132593752464486,medium,6
06075033201,2025-10-25,09-12,0.9997796774948181,medium,8
06075033201,2025-10-25,12-15,0.9994990490546293,medium,7
06075033201,2025-10-25,15-18,0.8729908893889932,medium,6
06075033201,2025-10-25,18-21,0.9997288680161045,medium,8
06075033201,2025-10-25,21-24,0.9980478030997334,medium,7
06075013101,2025-10-25,00-03,2.352310652712177e-05,low,3
06075013101,2025-10-25,03-06,2.352310652712177e-05,low,3
06075013101,2025-10-25,06-09,2.352310652712177e-05,low,3
06075013101,2025-10-25,09-12,2.352310652712177e-05,low,3
06075013101,2025-10-25,12-15,0.2052168733994528,low,4
06075013101,2025-10-25,15-18,2.352310652712177e-05,low,3
06075013101,2025-10-25,18-21,0.5311710867176093,medium,6
06075013101,2025-10-25,21-24,2.352310652712177e-05,low,3
06075030600,2025-10-25,00-03,1.681853734675974e-05,low,2
06075030600,2025-10-25,03-06,0.9991635945965837,medium,7
06075030600,2025-10-25,06-09,0.9978042697720513,medium,7
06075030600,2025-10-25,09-12,1.681853734675974e-05,low,2
06075030600,2025-10-25,12-15,1.681853734675974e-05,low,2
06075030600,2025-10-25,15-18,1.681853734675974e-05,low,2
06075030600,2025-10-25,18-21,1.681853734675974e-05,low,2
06075030600,2025-10-25,21-24,0.5018532946881401,medium,6
06075020702,2025-10-25,00-03,0.3422879900351588,medium,5
06075020702,2025-10-25,03-06,1.681853734675974e-05,low,2
06075020702,2025-10-25,06-09,0.9992892239870418,medium,7
06075020702,2025-10-25,09-12,1.681853734675974e-05,low,2
06075020702,2025-10-25,12-15,1.681853734675974e-05,low,2
06075020702,2025-10-25,15-18,1.681853734675974e-05,low,2
06075020702,2025-10-25,18-21,0.999680816421876,medium,8
06075020702,2025-10-25,21-24,1.681853734675974e-05,low,2
06075017000,2025-10-25,00-03,0.9993604098242324,medium,7
06075017000,2025-10-25,03-06,0.1808064553751739,low,4
06075017000,2025-10-25,06-09,1.681853734675974e-05,low,2
06075017000,2025-10-25,09-12,1.681853734675974e-05,low,3
06075017000,2025-10-25,12-15,0.28069500392840985,medium,5
06075017000,2025-10-25,15-18,0.34227313540999726,medium,5
06075017000,2025-10-25,18-21,0.3101535114410082,medium,5
06075017000,2025-10-25,21-24,0.14054554652377116,low,4
06075010202,2025-10-25,00-03,0.999971738767864,critical,10
06075010202,2025-10-25,03-06,0.9999412844749059,high,9
06075010202,2025-10-25,06-09,0.9999718258426098,critical,10
06075010202,2025-10-25,09-12,0.9999701408797952,critical,10
06075010202,2025-10-25,12-15,0.9999704766016388,critical,10
06075010202,2025-10-25,15-18,0.9999701408797952,critical,10
06075010202,2025-10-25,18-21,0.999966640307858,high,9
06075010202,2025-10-25,21-24,2.4653942005367983e-05,low,4
06075016400,2025-10-25,00-03,2.352310652712177e-05,low,3
06075016400,2025-10-25,03-06,0.18781690740871354,low,4
06075016400,2025-10-25,06-09,0.9999145154100283,high,9
06075016400,2025-10-25,09-12,0.9999701408797952,critical,10
06075016400,2025-10-25,12-15,0.9996988571538595,medium,8
06075016400,2025-10-25,15-18,0.9999701408797952,critical,10
06075016400,2025-10-25,18-21,0.9999704766016388,critical,10
06075016400,2025-10-25,21-24,2.352310652712177e-05,low,3
06075021400,2025-10-25,00-03,0.999557341296603,medium,7
06075021400,2025-10-25,03-06,0.2449583284935171,medium,5
06075021400,2025-10-25,06-09,1.681853734675974e-05,low,3
06075021400,2025-10-25,09-12,0.9997688940536656,medium,8
06075021400,2025-10-25,12-15,0.9995631445547928,medium,7
06075021400,2025-10-25,15-18,0.9996996535421838,medium,8
06075021400,2025-10-25,18-21,0.999724452160846,medium,8
06075021400,2025-10-25,21-24,1.681853734675974e-05,low,3
06075012901,2025-10-25,00-03,2.352310652712177e-05,low,3
06075012901,2025-10-25,03-06,2.352310652712177e-05,low,3
06075012901,2025-10-25,06-09,2.352310652712177e-05,low,4
06075012901,2025-10-25,09-12,0.9993094872904619,medium,7
06075012901,2025-10-25,12-15,2.352310652712177e-05,low,4
06075012901,2025-10-25,15-18,2.352310652712177e-05,low,4
06075012901,2025-10-25,18-21,0.8033632004514077,medium,6
06075012901,2025-10-25,21-24,2.352310652712177e-05,low,4
06075022902,2025-10-25,00-03,1.681853734675974e-05,low,3
06075022902,2025-10-25,03-06,1.681853734675974e-05,low,3
06075022902,2025-10-25,06-09,1.681853734675974e-05,low,3
06075022902,2025-10-25,09-12,1.681853734675974e-05,low,3
06075022902,2025-10-25,12-15,1.681853734675974e-05,low,3
06075022902,2025-10-25,15-18,1.681853734675974e-05,low,3
06075022902,2025-10-25,18-21,0.0956410876349126,low,4
06075022902,2025-10-25,21-24,1.681853734675974e-05,low,3
06075026201,2025-10-25,00-03,1.681853734675974e-05,low,3
06075026201,2025-10-25,03-06,0.4681775072966252,medium,5
06075026201,2025-10-25,06-09,0.9992741955850416,medium,7
06075026201,2025-10-25,09-12,0.40130127623984174,medium,5
06075026201,2025-10-25,12-15,0.14209276544591304,low,4
06075026201,2025-10-25,15-18,0.13122494665176762,low,4
06075026201,2025-10-25,18-21,0.22226623207505838,low,4
06075026201,2025-10-25,21-24,1.681853734675974e-05,low,3
06075047902,2025-10-25,00-03,1.681853734675974e-05,low,3
06075047902,2025-10-25,03-06,1.681853734675974e-05,low,3
06075047902,2025-10-25,06-09,0.6549377719362138,medium,6
06075047902,2025-10-25,09-12,0.2873847898762236,medium,5
06075047902,2025-10-25,12-15,0.16564271458690447,low,4
06075047902,2025-10-25,15-18,0.5521630693634445,medium,6
06075047902,2025-10-25,18-21,1.681853734675974e-05,low,3
06075047902,2025-10-25,21-24,1.681853734675974e-05,low,3
06075013200,2025-10-25,00-03,0.14893328058597935,low,4
06075013200,2025-10-25,03-06,0.24549506175393004,medium,5
06075013200,2025-10-25,06-09,0.2842489316885414,medium,5
06075013200,2025-10-25,09-12,0.5977610192443725,medium,6
06075013200,2025-10-25,12-15,2.352310652712177e-05,low,4
06075013200,2025-10-25,15-18,2.352310652712177e-05,low,4
06075013200,2025-10-25,18-21,0.9995701386719658,medium,7
06075013200,2025-10-25,21-24,0.26349938361052366,medium,5
06075022600,2025-10-25,00-03,0.6510645828032257,medium,6
06075022600,2025-10-25,03-06,0.991077828630705,medium,6
06075022600,2025-10-25,06-09,0.5208096990419151,medium,6
06075022600,2025-10-25,09-12,0.9999726751845402,critical,10
06075022600,2025-10-25,12-15,0.9999698431878294,critical,10
06075022600,2025-10-25,15-18,0.9322262078017203,medium,6
06075022600,2025-10-25,18-21,1.681853734675974e-05,low,3
06075022600,2025-10-25,21-24,0.41882734762376866,medium,5
06075061508,2025-10-25,00-03,1.681853734675974e-05,low,3
06075061508,2025-10-25,03-06,0.9991859012810904,medium,7
06075061508,2025-10-25,06-09,1.681853734675974e-05,low,3
06075061508,2025-10-25,09-12,1.681853734675974e-05,low,3
06075061508,2025-10-25,12-15,0.9994247191167447,medium,7
06075061508,2025-10-25,15-18,0.9993931273820693,medium,7
06075061508,2025-10-25,18-21,1.681853734675974e-05,low,3
06075061508,2025-10-25,21-24,0.3170720961819174,medium,5
06075022702,2025-10-25,00-03,0.2743850704808413,medium,5
06075022702,2025-10-25,03-06,0.9981750426437175,medium,7
06075022702,2025-10-25,06-09,0.12658191277441558,low,4
06075022702,2025-10-25,09-12,0.9997898843308171,medium,8
06075022702,2025-10-25,12-15,1.681853734675974e-05,low,3
06075022702,2025-10-25,15-18,0.9997039458273635,medium,8
06075022702,2025-10-25,18-21,0.9991257192195986,medium,7
06075022702,2025-10-25,21-24,0.9997898843308171,medium,8
06075025402,2025-10-25,00-03,0.6476206602727453,medium,6
06075025402,2025-10-25,03-06,1.681853734675974e-05,low,3
06075025402,2025-10-25,06-09,1.681853734675974e-05,low,3
06075025402,2025-10-25,09-12,0.9996814812693267,medium,8
06075025402,2025-10-25,12-15,0.32010935057998496,medium,5
06075025402,2025-10-25,15-18,0.3513174691602572,medium,5
06075025402,2025-10-25,18-21,1.681853734675974e-05,low,3
06075025402,2025-10-25,21-24,0.9996397512551976,medium,8
06075032901,2025-10-25,00-03,1.681853734675974e-05,low,3
06075032901,2025-10-25,03-06,1.681853734675974e-05,low,3
06075032901,2025-10-25,06-09,0.27305158999090084,medium,5
06075032901,2025-10-25,09-12,1.681853734675974e-05,low,3
06075032901,2025-10-25,12-15,1.681853734675974e-05,low,3
06075032901,2025-10-25,15-18,0.9995850682858293,medium,8
06075032901,2025-10-25,18-21,1.681853734675974e-05,low,3
06075032901,2025-10-25,21-24,1.681853734675974e-05,low,3
06075012002,2025-10-25,00-03,2.352310652712177e-05,low,4
06075012002,2025-10-25,03-06,0.9995156705834506,medium,7
06075012002,2025-10-25,06-09,2.352310652712177e-05,low,4
06075012002,2025-10-25,09-12,0.9996605244323643,medium,8
06075012002,2025-10-25,12-15,2.352310652712177e-05,low,4
06075012002,2025-10-25,15-18,0.999531995157454,medium,7
06075012002,2025-10-25,18-21,0.9998792326114367,high,9
06075012002,2025-10-25,21-24,0.18009706078214846,low,4
06075013300,2025-10-25,00-03,0.31989852205111213,medium,5
06075013300,2025-10-25,03-06,0.1074658161771493,low,4
06075013300,2025-10-25,06-09,2.352310652712177e-05,low,4
06075013300,2025-10-25,09-12,0.20111704599404975,low,4
06075013300,2025-10-25,12-15,2.352310652712177e-05,low,4
06075013300,2025-10-25,15-18,0.9995671791794574,medium,7
06075013300,2025-10-25,18-21,0.16913239255210838,low,4
06075013300,2025-10-25,21-24,2.352310652712177e-05,low,4
06075030301,2025-10-25,00-03,0.9995405942636028,medium,7
06075030301,2025-10-25,03-06,0.18220382973472554,low,4
06075030301,2025-10-25,06-09,0.4819842349750683,medium,6
06075030301,2025-10-25,09-12,0.9995869930548391,medium,8
06075030301,2025-10-25,12-15,0.17142293118195395,low,4
06075030301,2025-10-25,15-18,0.9996497906230211,medium,8
06075030301,2025-10-25,18-21,0.1452285053310724,low,4
06075030301,2025-10-25,21-24,1.681853734675974e-05,low,3
06075016801,2025-10-25,00-03,1.681853734675974e-05,low,3
06075016801,2025-10-25,03-06,0.22933190418736074,low,4
06075016801,2025-10-25,06-09,0.9996441220853094,medium,8
06075016801,2025-10-25,09-12,0.9994990490546293,medium,7
06075016801,2025-10-25,12-15,0.4708219730822452,medium,5
06075016801,2025-10-25,15-18,0.9996883232995265,medium,8
06075016801,2025-10-25,18-21,0.9991782259514522,medium,7
06075016801,2025-10-25,21-24,0.9994293051558623,medium,7
06075030302,2025-10-25,00-03,0.21062688582854094,low,4
06075030302,2025-10-25,03-06,1.681853734675974e-05,low,3
06075030302,2025-10-25,06-09,0.08504357167416006,low,4
06075030302,2025-10-25,09-12,1.681853734675974e-05,low,3
06075030302,2025-10-25,12-15,1.681853734675974e-05,low,3
06075030302,2025-10-25,15-18,1.681853734675974e-05,low,3
06075030302,2025-10-25,18-21,0.9996383404821515,medium,8
06075030302,2025-10-25,21-24,0.12882228523302286,low,4
06075010800,2025-10-25,00-03,0.6536227444908017,medium,6
06075010800,2025-10-25,03-06,2.352310652712177e-05,low,4
06075010800,2025-10-25,06-09,0.9990596982223631,medium,7
06075010800,2025-10-25,09-12,2.352310652712177e-05,low,4
06075010800,2025-10-25,12-15,2.352310652712177e-05,low,4
06075010800,2025-10-25,15-18,0.9996244058112701,medium,8
06075010800,2025-10-25,18-21,2.352310652712177e-05,low,4
06075010800,2025-10-25,21-24,2.352310652712177e-05,low,4
06075011902,2025-10-25,00-03,0.9998238499106504,medium,8
06075011902,2025-10-25,03-06,2.352310652712177e-05,low,4
06075011902,2025-10-25,06-09,0.20775542812481884,low,4
06075011902,2025-10-25,09-12,2.352310652712177e-05,low,4
06075011902,2025-10-25,12-15,0.5994846683086706,medium,6
06075011902,2025-10-25,15-18,0.9976190166545653,medium,7
06075011902,2025-10-25,18-21,0.410465441372847,medium,5
06075011902,2025-10-25,21-24,0.9998238499106504,medium,8
06075047903,2025-10-25,00-03,0.34110666543820733,medium,5
06075047903,2025-10-25,03-06,1.681853734675974e-05,low,3
06075047903,2025-10-25,06-09,1.681853734675974e-05,low,3
06075047903,2025-10-25,09-12,1.681853734675974e-05,low,3
06075047903,2025-10-25,12-15,0.6841402510575306,medium,6
06075047903,2025-10-25,15-18,0.7001114180282435,medium,6
06075047903,2025-10-25,18-21,0.6181998058010002,medium,6
06075047903,2025-10-25,21-24,0.15927828100083244,low,4
06075047802,2025-10-25,00-03,1.681853734675974e-05,low,3
06075047802,2025-10-25,03-06,1.681853734675974e-05,low,3
06075047802,2025-10-25,06-09,1.681853734675974e-05,low,3
06075047802,2025-10-25,09-12,1.681853734675974e-05,low,3
06075047802,2025-10-25,12-15,1.681853734675974e-05,low,3
06075047802,2025-10-25,15-18,0.32529077236109927,medium,5
06075047802,2025-10-25,18-21,1.681853734675974e-05,low,3
06075047802,2025-10-25,21-24,0.3138443922217243,medium,5
06075011901,2025-10-25,00-03,2.352310652712177e-05,low,4
06075011901,2025-10-25,03-06,2.352310652712177e-05,low,4
06075011901,2025-10-25,06-09,0.6733391272855132,medium,6
06075011901,2025-10-25,09-12,0.263701742473089,medium,5
06075011901,2025-10-25,12-15,2.352310652712177e-05,low,4
06075011901,2025-10-25,15-18,0.3179379967361234,medium,5
06075011901,2025-10-25,18-21,0.6515484845399602,medium,6
06075011901,2025-10-25,21-24,2.352310652712177e-05,low,4
06075030500,2025-10-25,00-03,1.681853734675974e-05,low,3
06075030500,2025-10-25,03-06,1.681853734675974e-05,low,3
06075030500,2025-10-25,06-09,0.9949640032250587,medium,7
06075030500,2025-10-25,09-12,0.999684208339616,medium,8
06075030500,2025-10-25,12-15,1.681853734675974e-05,low,3
06075030500,2025-10-25,15-18,0.9995713500483296,medium,8
06075030500,2025-10-25,18-21,1.681853734675974e-05,low,3
06075030500,2025-10-25,21-24,1.681853734675974e-05,low,3
06075010102,2025-10-25,00-03,2.352310652712177e-05,low,4
06075010102,2025-10-25,03-06,2.352310652712177e-05,low,4
06075010102,2025-10-25,06-09,0.09479742278231296,low,4
06075010102,2025-10-25,09-12,2.352310652712177e-05,low,4
06075010102,2025-10-25,12-15,2.352310652712177e-05,low,4
